tt,frame,wheels,flat,climb,frame_level,wheels_level
False,Ridley Helium,Mavic Cosmic Ultimate UST,3075.0,2964.0,15.0,6.0
False,Ridley Helium,HED Vanquish RC6 Pro,3077.5,2952.0,15.0,8.0
False,Ridley Helium,CADEX 42,3078.0,2952.0,15.0,8.0
False,Ridley Helium,Roval Alpinist CLX,3080.0,2944.0,15.0,32.0
False,Ridley Helium,Shimano C50,3080.0,2965.5,15.0,4.0
False,Ridley Helium,Lightweight Meilenstein,3080.5,2944.0,15.0,0.0
False,Ridley Helium,50mm Carbon,3081.5,2959.0,15.0,9.0
False,Ridley Helium,Shimano C40,3082.0,2961.5,15.0,4.0
False,Ridley Helium,CADEX 36,3087.5,2949.5,15.0,26.0
False,Ridley Helium,Zipp 202,3089.0,2952.5,15.0,
False,Ridley Helium,Novatec R4,3090.5,2963.0,15.0,
False,Ridley Helium,ENVE SES 2.2,3094.0,2951.5,15.0,
False,Ridley Helium,Zwift 32mm Carbon,3094.0,2958.0,15.0,3.0
False,Ridley Helium,Campagnolo Bora Ultra 50,3094.5,2951.5,15.0,12.0
False,Ridley Helium,Zwift Safety,3094.5,2957.5,15.0,44.0
False,Ridley Helium,Zwift Buffalo Fahrrad,3099.0,2965.0,15.0,
False,Ridley Helium,Zwift Classic,3100.0,2966.0,15.0,1.0
False,Specialized Ruby,DT Swiss ARC 1100 Dicut Disc,3034.0,2964.0,18.0,42.0
False,Specialized Ruby,Zipp 858/Super9,3041.0,2965.0,18.0,45.0
False,Specialized Ruby,Zipp 808/Super9,3043.0,2966.0,18.0,35.0
False,Specialized Ruby,Zipp 858,3047.0,2955.0,18.0,37.0
False,Specialized Ruby,ENVE SES 7.8,3049.0,2950.0,18.0,39.0
False,Specialized Ruby,Zipp 808,3050.0,2957.0,18.0,13.0
False,Specialized Ruby,ENVE SES 8.9,3050.5,2959.5,18.0,31.0
False,Specialized Ruby,Zipp 454,3058.0,2948.0,18.0,24.0
False,Specialized Ruby,DT Swiss ARC 1100 Dicut 62,3059.0,2946.0,18.0,6.0
False,Specialized Ruby,CADEX 65,3059.5,2948.0,18.0,21.0
False,Specialized Ruby,Zipp 404,3061.0,2951.0,18.0,15.0
False,Specialized Ruby,ENVE SES 6.7,3062.0,2955.0,18.0,25.0
False,Specialized Ruby,Zipp 353 NSW,3063.0,2948.0,18.0,19.0
False,Specialized Ruby,Roval Rapide CLX,3064.0,2950.0,18.0,15.0
False,Specialized Ruby,Roval CLX 64,3064.0,2955.0,18.0,16.0
False,Specialized Ruby,ENVE SES 3.4,3066.5,2947.0,18.0,27.0
False,Specialized Ruby,FFWD RYOT55,3067.5,2947.0,18.0,
False,Specialized Ruby,Campagnolo Bora Ultra 35,3068.0,2948.5,18.0,33.0
False,Specialized Ruby,Mavic Comete Pro Carbon SL UST,3068.5,2965.5,18.0,13.0
False,Specialized Ruby,Giant SLR 0,3071.0,2947.5,18.0,22.0
False,Specialized Ruby,Shimano C60,3071.0,2966.0,18.0,10.0
False,Specialized Ruby,Mavic Cosmic CXR60c,3072.5,2963.5,18.0,7.0
False,Specialized Ruby,Bontrager Aeolus5,3075.0,2951.0,18.0,11.0
False,Specialized Ruby,Mavic Cosmic Ultimate UST,3075.0,2961.0,18.0,6.0
False,Specialized Ruby,HED Vanquish RC6 Pro,3077.5,2949.0,18.0,8.0
False,Specialized Ruby,CADEX 42,3078.0,2949.0,18.0,8.0
False,Specialized Ruby,Roval Alpinist CLX,3080.0,2941.0,18.0,32.0
False,Specialized Ruby,Shimano C50,3080.0,2962.5,18.0,4.0
False,Specialized Ruby,Lightweight Meilenstein,3080.5,2941.0,18.0,0.0
False,Specialized Ruby,50mm Carbon,3081.5,2956.0,18.0,9.0
False,Specialized Ruby,Shimano C40,3082.0,2958.5,18.0,4.0
False,Specialized Ruby,CADEX 36,3087.5,2946.5,18.0,26.0
False,Specialized Ruby,Zipp 202,3089.0,2949.5,18.0,
False,Specialized Ruby,Novatec R4,3090.5,2960.0,18.0,
False,Specialized Ruby,ENVE SES 2.2,3094.0,2948.5,18.0,
False,Specialized Ruby,Zwift 32mm Carbon,3094.0,2955.0,18.0,3.0
False,Specialized Ruby,Campagnolo Bora Ultra 50,3094.5,2948.5,18.0,12.0
False,Specialized Ruby,Zwift Safety,3094.5,2954.5,18.0,44.0
False,Specialized Ruby,Zwift Buffalo Fahrrad,3099.0,2962.0,18.0,
False,Specialized Ruby,Zwift Classic,3100.0,2963.0,18.0,1.0
False,Trek Emonda SL,DT Swiss ARC 1100 Dicut Disc,3034.0,2952.0,25.0,42.0
False,Trek Emonda SL,Zipp 858/Super9,3041.0,2953.0,25.0,45.0
False,Trek Emonda SL,Zipp 808/Super9,3043.0,2954.0,25.0,35.0
False,Trek Emonda SL,Zipp 858,3047.0,2943.0,25.0,37.0
False,Trek Emonda SL,ENVE SES 7.8,3049.0,2938.0,25.0,39.0
False,Trek Emonda SL,Zipp 808,3050.0,2945.0,25.0,13.0
False,Trek Emonda SL,ENVE SES 8.9,3050.5,2947.5,25.0,31.0
False,Trek Emonda SL,Zipp 454,3058.0,2936.0,25.0,24.0
False,Trek Emonda SL,DT Swiss ARC 1100 Dicut 62,3059.0,2934.0,25.0,6.0
False,Trek Emonda SL,CADEX 65,3059.5,2936.0,25.0,21.0
False,Trek Emonda SL,Zipp 404,3061.0,2939.0,25.0,15.0
False,Trek Emonda SL,ENVE SES 6.7,3062.0,2943.0,25.0,25.0
False,Trek Emonda SL,Zipp 353 NSW,3063.0,2936.0,25.0,19.0
False,Trek Emonda SL,Roval Rapide CLX,3064.0,2938.0,25.0,15.0
False,Trek Emonda SL,Roval CLX 64,3064.0,2943.0,25.0,16.0
False,Trek Emonda SL,ENVE SES 3.4,3066.5,2935.0,25.0,27.0
False,Trek Emonda SL,FFWD RYOT55,3067.5,2935.0,25.0,
False,Trek Emonda SL,Campagnolo Bora Ultra 35,3068.0,2936.5,25.0,33.0
False,Trek Emonda SL,Mavic Comete Pro Carbon SL UST,3068.5,2953.5,25.0,13.0
False,Trek Emonda SL,Giant SLR 0,3071.0,2935.5,25.0,22.0
False,Trek Emonda SL,Shimano C60,3071.0,2954.0,25.0,10.0
False,Trek Emonda SL,Mavic Cosmic CXR60c,3072.5,2951.5,25.0,7.0
False,Trek Emonda SL,Bontrager Aeolus5,3075.0,2939.0,25.0,11.0
False,Trek Emonda SL,Mavic Cosmic Ultimate UST,3075.0,2949.0,25.0,6.0
False,Trek Emonda SL,HED Vanquish RC6 Pro,3077.5,2937.0,25.0,8.0
False,Trek Emonda SL,CADEX 42,3078.0,2937.0,25.0,8.0
False,Trek Emonda SL,Roval Alpinist CLX,3080.0,2929.0,25.0,32.0
False,Trek Emonda SL,Shimano C50,3080.0,2950.5,25.0,4.0
False,Trek Emonda SL,Lightweight Meilenstein,3080.5,2929.0,25.0,0.0
False,Trek Emonda SL,50mm Carbon,3081.5,2944.0,25.0,9.0
False,Trek Emonda SL,Shimano C40,3082.0,2946.5,25.0,4.0
False,Trek Emonda SL,CADEX 36,3087.5,2934.5,25.0,26.0
False,Trek Emonda SL,Zipp 202,3089.0,2937.5,25.0,
False,Trek Emonda SL,Novatec R4,3090.5,2948.0,25.0,
False,Trek Emonda SL,ENVE SES 2.2,3094.0,2936.5,25.0,
False,Trek Emonda SL,Zwift 32mm Carbon,3094.0,2943.0,25.0,3.0
False,Trek Emonda SL,Campagnolo Bora Ultra 50,3094.5,2936.5,25.0,12.0
False,Trek Emonda SL,Zwift Safety,3094.5,2942.5,25.0,44.0
False,Trek Emonda SL,Zwift Buffalo Fahrrad,3099.0,2950.0,25.0,
False,Trek Emonda SL,Zwift Classic,3100.0,2951.0,25.0,1.0
False,BMC RoadMachine,DT Swiss ARC 1100 Dicut Disc,3034.5,2973.0,18.0,42.0
False,BMC RoadMachine,Zipp 858/Super9,3041.5,2974.0,18.0,45.0
False,BMC RoadMachine,Zipp 808/Super9,3043.5,2975.0,18.0,35.0
False,BMC RoadMachine,Zipp 858,3047.5,2964.0,18.0,37.0
False,BMC RoadMachine,ENVE SES 7.8,3049.5,2959.0,18.0,39.0
False,BMC RoadMachine,Zipp 808,3050.5,2966.0,18.0,13.0
False,BMC RoadMachine,ENVE SES 8.9,3051.0,2968.5,18.0,31.0
False,BMC RoadMachine,Zipp 454,3058.5,2957.0,18.0,24.0
False,BMC RoadMachine,DT Swiss ARC 1100 Dicut 62,3059.5,2955.0,18.0,6.0
False,BMC RoadMachine,CADEX 65,3060.0,2957.0,18.0,21.0
False,BMC RoadMachine,Zipp 404,3061.5,2960.0,18.0,15.0
False,BMC RoadMachine,ENVE SES 6.7,3062.5,2964.0,18.0,25.0
False,BMC RoadMachine,Zipp 353 NSW,3063.5,2957.0,18.0,19.0
False,BMC RoadMachine,Roval Rapide CLX,3064.5,2959.0,18.0,15.0
False,BMC RoadMachine,Roval CLX 64,3064.5,2964.0,18.0,16.0
False,BMC RoadMachine,ENVE SES 3.4,3067.0,2956.0,18.0,27.0
False,BMC RoadMachine,FFWD RYOT55,3068.0,2956.0,18.0,
False,BMC RoadMachine,Campagnolo Bora Ultra 35,3068.5,2957.5,18.0,33.0
False,BMC RoadMachine,Mavic Comete Pro Carbon SL UST,3069.0,2974.5,18.0,13.0
False,BMC RoadMachine,Giant SLR 0,3071.5,2956.5,18.0,22.0
False,BMC RoadMachine,Shimano C60,3071.5,2975.0,18.0,10.0
False,BMC RoadMachine,Mavic Cosmic CXR60c,3073.0,2972.5,18.0,7.0
False,BMC RoadMachine,Bontrager Aeolus5,3075.5,2960.0,18.0,11.0
False,BMC RoadMachine,Mavic Cosmic Ultimate UST,3075.5,2970.0,18.0,6.0
False,BMC RoadMachine,HED Vanquish RC6 Pro,3078.0,2958.0,18.0,8.0
False,BMC RoadMachine,CADEX 42,3078.5,2958.0,18.0,8.0
False,BMC RoadMachine,Roval Alpinist CLX,3080.5,2950.0,18.0,32.0
False,BMC RoadMachine,Shimano C50,3080.5,2971.5,18.0,4.0
False,BMC RoadMachine,Lightweight Meilenstein,3081.0,2950.0,18.0,0.0
False,BMC RoadMachine,50mm Carbon,3082.0,2965.0,18.0,9.0
False,BMC RoadMachine,Shimano C40,3082.5,2967.5,18.0,4.0
False,BMC RoadMachine,CADEX 36,3088.0,2955.5,18.0,26.0
False,BMC RoadMachine,Zipp 202,3089.5,2958.5,18.0,
False,BMC RoadMachine,Novatec R4,3091.0,2969.0,18.0,
False,BMC RoadMachine,ENVE SES 2.2,3094.5,2957.5,18.0,
False,BMC RoadMachine,Zwift 32mm Carbon,3094.5,2964.0,18.0,3.0
False,BMC RoadMachine,Campagnolo Bora Ultra 50,3095.0,2957.5,18.0,12.0
False,BMC RoadMachine,Zwift Safety,3095.0,2963.5,18.0,44.0
False,BMC RoadMachine,Zwift Buffalo Fahrrad,3099.5,2971.0,18.0,
False,BMC RoadMachine,Zwift Classic,3100.5,2972.0,18.0,1.0
False,Moots Vamoots RCS,DT Swiss ARC 1100 Dicut Disc,3034.5,2984.0,8.0,42.0
False,Moots Vamoots RCS,Zipp 858/Super9,3041.5,2985.0,8.0,45.0
False,Moots Vamoots RCS,Zipp 808/Super9,3043.5,2986.0,8.0,35.0
False,Moots Vamoots RCS,Zipp 858,3047.5,2975.0,8.0,37.0
False,Moots Vamoots RCS,ENVE SES 7.8,3049.5,2970.0,8.0,39.0
False,Moots Vamoots RCS,Zipp 808,3050.5,2977.0,8.0,13.0
False,Moots Vamoots RCS,ENVE SES 8.9,3051.0,2979.5,8.0,31.0
False,Moots Vamoots RCS,Zipp 454,3058.5,2968.0,8.0,24.0
False,Moots Vamoots RCS,DT Swiss ARC 1100 Dicut 62,3059.5,2966.0,8.0,6.0
False,Moots Vamoots RCS,CADEX 65,3060.0,2968.0,8.0,21.0
False,Moots Vamoots RCS,Zipp 404,3061.5,2971.0,8.0,15.0
False,Moots Vamoots RCS,ENVE SES 6.7,3062.5,2975.0,8.0,25.0
False,Moots Vamoots RCS,Zipp 353 NSW,3063.5,2968.0,8.0,19.0
False,Moots Vamoots RCS,Roval Rapide CLX,3064.5,2970.0,8.0,15.0
False,Moots Vamoots RCS,Roval CLX 64,3064.5,2975.0,8.0,16.0
False,Moots Vamoots RCS,ENVE SES 3.4,3067.0,2967.0,8.0,27.0
False,Moots Vamoots RCS,FFWD RYOT55,3068.0,2967.0,8.0,
False,Moots Vamoots RCS,Campagnolo Bora Ultra 35,3068.5,2968.5,8.0,33.0
False,Moots Vamoots RCS,Mavic Comete Pro Carbon SL UST,3069.0,2985.5,8.0,13.0
False,Moots Vamoots RCS,Giant SLR 0,3071.5,2967.5,8.0,22.0
False,Moots Vamoots RCS,Shimano C60,3071.5,2986.0,8.0,10.0
False,Moots Vamoots RCS,Mavic Cosmic CXR60c,3073.0,2983.5,8.0,7.0
False,Moots Vamoots RCS,Bontrager Aeolus5,3075.5,2971.0,8.0,11.0
False,Moots Vamoots RCS,Mavic Cosmic Ultimate UST,3075.5,2981.0,8.0,6.0
False,Moots Vamoots RCS,HED Vanquish RC6 Pro,3078.0,2969.0,8.0,8.0
False,Moots Vamoots RCS,CADEX 42,3078.5,2969.0,8.0,8.0
False,Moots Vamoots RCS,Roval Alpinist CLX,3080.5,2961.0,8.0,32.0
False,Moots Vamoots RCS,Shimano C50,3080.5,2982.5,8.0,4.0
False,Moots Vamoots RCS,Lightweight Meilenstein,3081.0,2961.0,8.0,0.0
False,Moots Vamoots RCS,50mm Carbon,3082.0,2976.0,8.0,9.0
False,Moots Vamoots RCS,Shimano C40,3082.5,2978.5,8.0,4.0
False,Moots Vamoots RCS,CADEX 36,3088.0,2966.5,8.0,26.0
False,Moots Vamoots RCS,Zipp 202,3089.5,2969.5,8.0,
False,Moots Vamoots RCS,Novatec R4,3091.0,2980.0,8.0,
False,Moots Vamoots RCS,ENVE SES 2.2,3094.5,2968.5,8.0,
False,Moots Vamoots RCS,Zwift 32mm Carbon,3094.5,2975.0,8.0,3.0
False,Moots Vamoots RCS,Campagnolo Bora Ultra 50,3095.0,2968.5,8.0,12.0
False,Moots Vamoots RCS,Zwift Safety,3095.0,2974.5,8.0,44.0
False,Moots Vamoots RCS,Zwift Buffalo Fahrrad,3099.5,2982.0,8.0,
False,Moots Vamoots RCS,Zwift Classic,3100.5,2983.0,8.0,1.0
False,Mosaic RT-1d,DT Swiss ARC 1100 Dicut Disc,3034.5,2984.0,11.0,42.0
False,Mosaic RT-1d,Zipp 858/Super9,3041.5,2985.0,11.0,45.0
False,Mosaic RT-1d,Zipp 808/Super9,3043.5,2986.0,11.0,35.0
False,Mosaic RT-1d,Zipp 858,3047.5,2975.0,11.0,37.0
False,Mosaic RT-1d,ENVE SES 7.8,3049.5,2970.0,11.0,39.0
False,Mosaic RT-1d,Zipp 808,3050.5,2977.0,11.0,13.0
False,Mosaic RT-1d,ENVE SES 8.9,3051.0,2979.5,11.0,31.0
False,Mosaic RT-1d,Zipp 454,3058.5,2968.0,11.0,24.0
False,Mosaic RT-1d,DT Swiss ARC 1100 Dicut 62,3059.5,2966.0,11.0,6.0
False,Mosaic RT-1d,CADEX 65,3060.0,2968.0,11.0,21.0
False,Mosaic RT-1d,Zipp 404,3061.5,2971.0,11.0,15.0
False,Mosaic RT-1d,ENVE SES 6.7,3062.5,2975.0,11.0,25.0
False,Mosaic RT-1d,Zipp 353 NSW,3063.5,2968.0,11.0,19.0
False,Mosaic RT-1d,Roval Rapide CLX,3064.5,2970.0,11.0,15.0
False,Mosaic RT-1d,Roval CLX 64,3064.5,2975.0,11.0,16.0
False,Mosaic RT-1d,ENVE SES 3.4,3067.0,2967.0,11.0,27.0
False,Mosaic RT-1d,FFWD RYOT55,3068.0,2967.0,11.0,
False,Mosaic RT-1d,Campagnolo Bora Ultra 35,3068.5,2968.5,11.0,33.0
False,Mosaic RT-1d,Mavic Comete Pro Carbon SL UST,3069.0,2985.5,11.0,13.0
False,Mosaic RT-1d,Giant SLR 0,3071.5,2967.5,11.0,22.0
False,Mosaic RT-1d,Shimano C60,3071.5,2986.0,11.0,10.0
False,Mosaic RT-1d,Mavic Cosmic CXR60c,3073.0,2983.5,11.0,7.0
False,Mosaic RT-1d,Bontrager Aeolus5,3075.5,2971.0,11.0,11.0
False,Mosaic RT-1d,Mavic Cosmic Ultimate UST,3075.5,2981.0,11.0,6.0
False,Mosaic RT-1d,HED Vanquish RC6 Pro,3078.0,2969.0,11.0,8.0
False,Mosaic RT-1d,CADEX 42,3078.5,2969.0,11.0,8.0
False,Mosaic RT-1d,Roval Alpinist CLX,3080.5,2961.0,11.0,32.0
False,Mosaic RT-1d,Shimano C50,3080.5,2982.5,11.0,4.0
False,Mosaic RT-1d,Lightweight Meilenstein,3081.0,2961.0,11.0,0.0
False,Mosaic RT-1d,50mm Carbon,3082.0,2976.0,11.0,9.0
False,Mosaic RT-1d,Shimano C40,3082.5,2978.5,11.0,4.0
False,Mosaic RT-1d,CADEX 36,3088.0,2966.5,11.0,26.0
False,Mosaic RT-1d,Zipp 202,3089.5,2969.5,11.0,
False,Mosaic RT-1d,Novatec R4,3091.0,2980.0,11.0,
False,Mosaic RT-1d,ENVE SES 2.2,3094.5,2968.5,11.0,
False,Mosaic RT-1d,Zwift 32mm Carbon,3094.5,2975.0,11.0,3.0
False,Mosaic RT-1d,Campagnolo Bora Ultra 50,3095.0,2968.5,11.0,12.0
False,Mosaic RT-1d,Zwift Safety,3095.0,2974.5,11.0,44.0
False,Mosaic RT-1d,Zwift Buffalo Fahrrad,3099.5,2982.0,11.0,
False,Mosaic RT-1d,Zwift Classic,3100.5,2983.0,11.0,1.0
False,Specialized Allez,DT Swiss ARC 1100 Dicut Disc,3034.5,2982.5,9.0,42.0
False,Specialized Allez,Zipp 858/Super9,3041.5,2983.5,9.0,45.0
False,Specialized Allez,Zipp 808/Super9,3043.5,2984.5,9.0,35.0
False,Specialized Allez,Zipp 858,3047.5,2973.5,9.0,37.0
False,Specialized Allez,ENVE SES 7.8,3049.5,2968.5,9.0,39.0
False,Specialized Allez,Zipp 808,3050.5,2975.5,9.0,13.0
False,Specialized Allez,ENVE SES 8.9,3051.0,2978.0,9.0,31.0
False,Specialized Allez,Zipp 454,3058.5,2966.5,9.0,24.0
False,Specialized Allez,DT Swiss ARC 1100 Dicut 62,3059.5,2964.5,9.0,6.0
False,Specialized Allez,CADEX 65,3060.0,2966.5,9.0,21.0
False,Specialized Allez,Zipp 404,3061.5,2969.5,9.0,15.0
False,Specialized Allez,ENVE SES 6.7,3062.5,2973.5,9.0,25.0
False,Specialized Allez,Zipp 353 NSW,3063.5,2966.5,9.0,19.0
False,Specialized Allez,Roval Rapide CLX,3064.5,2968.5,9.0,15.0
False,Specialized Allez,Roval CLX 64,3064.5,2973.5,9.0,16.0
False,Specialized Allez,ENVE SES 3.4,3067.0,2965.5,9.0,27.0
False,Specialized Allez,FFWD RYOT55,3068.0,2965.5,9.0,
False,Specialized Allez,Campagnolo Bora Ultra 35,3068.5,2967.0,9.0,33.0
False,Specialized Allez,Mavic Comete Pro Carbon SL UST,3069.0,2984.0,9.0,13.0
False,Specialized Allez,Giant SLR 0,3071.5,2966.0,9.0,22.0
False,Specialized Allez,Shimano C60,3071.5,2984.5,9.0,10.0
False,Specialized Allez,Mavic Cosmic CXR60c,3073.0,2982.0,9.0,7.0
False,Specialized Allez,Bontrager Aeolus5,3075.5,2969.5,9.0,11.0
False,Specialized Allez,Mavic Cosmic Ultimate UST,3075.5,2979.5,9.0,6.0
False,Specialized Allez,HED Vanquish RC6 Pro,3078.0,2967.5,9.0,8.0
False,Specialized Allez,CADEX 42,3078.5,2967.5,9.0,8.0
False,Specialized Allez,Roval Alpinist CLX,3080.5,2959.5,9.0,32.0
False,Specialized Allez,Shimano C50,3080.5,2981.0,9.0,4.0
False,Specialized Allez,Lightweight Meilenstein,3081.0,2959.5,9.0,0.0
False,Specialized Allez,50mm Carbon,3082.0,2974.5,9.0,9.0
False,Specialized Allez,Shimano C40,3082.5,2977.0,9.0,4.0
False,Specialized Allez,CADEX 36,3088.0,2965.0,9.0,26.0
False,Specialized Allez,Zipp 202,3089.5,2968.0,9.0,
False,Specialized Allez,Novatec R4,3091.0,2978.5,9.0,
False,Specialized Allez,ENVE SES 2.2,3094.5,2967.0,9.0,
False,Specialized Allez,Zwift 32mm Carbon,3094.5,2973.5,9.0,3.0
False,Specialized Allez,Campagnolo Bora Ultra 50,3095.0,2967.0,9.0,12.0
False,Specialized Allez,Zwift Safety,3095.0,2973.0,9.0,44.0
False,Specialized Allez,Zwift Buffalo Fahrrad,3099.5,2980.5,9.0,
False,Specialized Allez,Zwift Classic,3100.5,2981.5,9.0,1.0
False,Van Rysel EDR CF,DT Swiss ARC 1100 Dicut Disc,3034.5,2969.0,7.0,42.0
False,Van Rysel EDR CF,Zipp 858/Super9,3041.5,2970.0,7.0,45.0
False,Van Rysel EDR CF,Zipp 808/Super9,3043.5,2971.0,7.0,35.0
False,Van Rysel EDR CF,Zipp 858,3047.5,2960.0,7.0,37.0
False,Van Rysel EDR CF,ENVE SES 7.8,3049.5,2955.0,7.0,39.0
False,Van Rysel EDR CF,Zipp 808,3050.5,2962.0,7.0,13.0
False,Van Rysel EDR CF,ENVE SES 8.9,3051.0,2964.5,7.0,31.0
False,Van Rysel EDR CF,Zipp 454,3058.5,2953.0,7.0,24.0
False,Van Rysel EDR CF,DT Swiss ARC 1100 Dicut 62,3059.5,2951.0,7.0,6.0
False,Van Rysel EDR CF,CADEX 65,3060.0,2953.0,7.0,21.0
False,Van Rysel EDR CF,Zipp 404,3061.5,2956.0,7.0,15.0
False,Van Rysel EDR CF,ENVE SES 6.7,3062.5,2960.0,7.0,25.0
False,Van Rysel EDR CF,Zipp 353 NSW,3063.5,2953.0,7.0,19.0
False,Van Rysel EDR CF,Roval Rapide CLX,3064.5,2955.0,7.0,15.0
False,Van Rysel EDR CF,Roval CLX 64,3064.5,2960.0,7.0,16.0
False,Van Rysel EDR CF,ENVE SES 3.4,3067.0,2952.0,7.0,27.0
False,Van Rysel EDR CF,FFWD RYOT55,3068.0,2952.0,7.0,
False,Van Rysel EDR CF,Campagnolo Bora Ultra 35,3068.5,2953.5,7.0,33.0
False,Van Rysel EDR CF,Mavic Comete Pro Carbon SL UST,3069.0,2970.5,7.0,13.0
False,Van Rysel EDR CF,Giant SLR 0,3071.5,2952.5,7.0,22.0
False,Van Rysel EDR CF,Shimano C60,3071.5,2971.0,7.0,10.0
False,Van Rysel EDR CF,Mavic Cosmic CXR60c,3073.0,2968.5,7.0,7.0
False,Van Rysel EDR CF,Bontrager Aeolus5,3075.5,2956.0,7.0,11.0
False,Van Rysel EDR CF,Mavic Cosmic Ultimate UST,3075.5,2966.0,7.0,6.0
False,Van Rysel EDR CF,HED Vanquish RC6 Pro,3078.0,2954.0,7.0,8.0
False,Van Rysel EDR CF,CADEX 42,3078.5,2954.0,7.0,8.0
False,Van Rysel EDR CF,Roval Alpinist CLX,3080.5,2946.0,7.0,32.0
False,Van Rysel EDR CF,Shimano C50,3080.5,2967.5,7.0,4.0
False,Van Rysel EDR CF,Lightweight Meilenstein,3081.0,2946.0,7.0,0.0
False,Van Rysel EDR CF,50mm Carbon,3082.0,2961.0,7.0,9.0
False,Van Rysel EDR CF,Shimano C40,3082.5,2963.5,7.0,4.0
False,Van Rysel EDR CF,CADEX 36,3088.0,2951.5,7.0,26.0
False,Van Rysel EDR CF,Zipp 202,3089.5,2954.5,7.0,
False,Van Rysel EDR CF,Novatec R4,3091.0,2965.0,7.0,
False,Van Rysel EDR CF,ENVE SES 2.2,3094.5,2953.5,7.0,
False,Van Rysel EDR CF,Zwift 32mm Carbon,3094.5,2960.0,7.0,3.0
False,Van Rysel EDR CF,Campagnolo Bora Ultra 50,3095.0,2953.5,7.0,12.0
False,Van Rysel EDR CF,Zwift Safety,3095.0,2959.5,7.0,44.0
False,Van Rysel EDR CF,Zwift Buffalo Fahrrad,3099.5,2967.0,7.0,
False,Van Rysel EDR CF,Zwift Classic,3100.5,2968.0,7.0,1.0
False,Cannondale CAAD12,DT Swiss ARC 1100 Dicut Disc,3035.0,2979.5,6.0,42.0
False,Cannondale CAAD12,Zipp 858/Super9,3042.0,2980.5,6.0,45.0
False,Cannondale CAAD12,Zipp 808/Super9,3044.0,2981.5,6.0,35.0
False,Cannondale CAAD12,Zipp 858,3048.0,2970.5,6.0,37.0
False,Cannondale CAAD12,ENVE SES 7.8,3050.0,2965.5,6.0,39.0
False,Cannondale CAAD12,Zipp 808,3051.0,2972.5,6.0,13.0
False,Cannondale CAAD12,ENVE SES 8.9,3051.5,2975.0,6.0,31.0
False,Cannondale CAAD12,Zipp 454,3059.0,2963.5,6.0,24.0
False,Cannondale CAAD12,DT Swiss ARC 1100 Dicut 62,3060.0,2961.5,6.0,6.0
False,Cannondale CAAD12,CADEX 65,3060.5,2963.5,6.0,21.0
False,Cannondale CAAD12,Zipp 404,3062.0,2966.5,6.0,15.0
False,Cannondale CAAD12,ENVE SES 6.7,3063.0,2970.5,6.0,25.0
False,Cannondale CAAD12,Zipp 353 NSW,3064.0,2963.5,6.0,19.0
False,Cannondale CAAD12,Roval Rapide CLX,3065.0,2965.5,6.0,15.0
False,Cannondale CAAD12,Roval CLX 64,3065.0,2970.5,6.0,16.0
False,Cannondale CAAD12,ENVE SES 3.4,3067.5,2962.5,6.0,27.0
False,Cannondale CAAD12,FFWD RYOT55,3068.5,2962.5,6.0,
False,Cannondale CAAD12,Campagnolo Bora Ultra 35,3069.0,2964.0,6.0,33.0
False,Cannondale CAAD12,Mavic Comete Pro Carbon SL UST,3069.5,2981.0,6.0,13.0
False,Cannondale CAAD12,Giant SLR 0,3072.0,2963.0,6.0,22.0
False,Cannondale CAAD12,Shimano C60,3072.0,2981.5,6.0,10.0
False,Cannondale CAAD12,Mavic Cosmic CXR60c,3073.5,2979.0,6.0,7.0
False,Cannondale CAAD12,Bontrager Aeolus5,3076.0,2966.5,6.0,11.0
False,Cannondale CAAD12,Mavic Cosmic Ultimate UST,3076.0,2976.5,6.0,6.0
False,Cannondale CAAD12,HED Vanquish RC6 Pro,3078.5,2964.5,6.0,8.0
False,Cannondale CAAD12,CADEX 42,3079.0,2964.5,6.0,8.0
False,Cannondale CAAD12,Roval Alpinist CLX,3081.0,2956.5,6.0,32.0
False,Cannondale CAAD12,Shimano C50,3081.0,2978.0,6.0,4.0
False,Cannondale CAAD12,Lightweight Meilenstein,3081.5,2956.5,6.0,0.0
False,Cannondale CAAD12,50mm Carbon,3082.5,2971.5,6.0,9.0
False,Cannondale CAAD12,Shimano C40,3083.0,2974.0,6.0,4.0
False,Cannondale CAAD12,CADEX 36,3088.5,2962.0,6.0,26.0
False,Cannondale CAAD12,Zipp 202,3090.0,2965.0,6.0,
False,Cannondale CAAD12,Novatec R4,3091.5,2975.5,6.0,
False,Cannondale CAAD12,ENVE SES 2.2,3095.0,2964.0,6.0,
False,Cannondale CAAD12,Zwift 32mm Carbon,3095.0,2970.5,6.0,3.0
False,Cannondale CAAD12,Campagnolo Bora Ultra 50,3095.5,2964.0,6.0,12.0
False,Cannondale CAAD12,Zwift Safety,3095.5,2970.0,6.0,44.0
False,Cannondale CAAD12,Zwift Buffalo Fahrrad,3100.0,2977.5,6.0,
False,Cannondale CAAD12,Zwift Classic,3101.0,2978.5,6.0,1.0
False,Zwift Carbon,DT Swiss ARC 1100 Dicut Disc,3036.0,2996.0,3.0,42.0
False,Zwift Carbon,Zipp 858/Super9,3043.0,2997.0,3.0,45.0
False,Zwift Carbon,Zipp 808/Super9,3045.0,2998.0,3.0,35.0
False,Zwift Carbon,Zipp 858,3049.0,2987.0,3.0,37.0
False,Zwift Carbon,ENVE SES 7.8,3051.0,2982.0,3.0,39.0
